ContentNormalizedHash,LineCount,ThreadCount,Content
-3835755800027651598,56,6,"	var TxtType = function(el, toRotate, period) {&#xD;&#xA;	        this.toRotate = toRotate;&#xD;&#xA;	        this.el = el;&#xD;&#xA;	        this.loopNum = 0;&#xD;&#xA;	        this.period = parseInt(period, 10) || 2000;&#xD;&#xA;	        this.txt = '';&#xD;&#xA;	        this.tick();&#xD;&#xA;	        this.isDeleting = false;&#xD;&#xA;	    };&#xD;&#xA;	&#xD;&#xA;	    TxtType.prototype.tick = function() {&#xD;&#xA;	        var i = this.loopNum % this.toRotate.length;&#xD;&#xA;	        var fullTxt = this.toRotate[i];&#xD;&#xA;	&#xD;&#xA;	        if (this.isDeleting) {&#xD;&#xA;	        this.txt = fullTxt.substring(0, this.txt.length - 1);&#xD;&#xA;	        } else {&#xD;&#xA;	        this.txt = fullTxt.substring(0, this.txt.length + 1);&#xD;&#xA;	        }&#xD;&#xA;	&#xD;&#xA;	        this.el.innerHTML = '<span class=""wrap"">'+this.txt+'</span>';&#xD;&#xA;	&#xD;&#xA;	        var that = this;&#xD;&#xA;	        var delta = 200 - Math.random() * 100;&#xD;&#xA;	&#xD;&#xA;	        if (this.isDeleting) { delta /= 2; }&#xD;&#xA;	&#xD;&#xA;	        if (!this.isDeleting && this.txt === fullTxt) {&#xD;&#xA;	        delta = this.period;&#xD;&#xA;	        this.isDeleting = true;&#xD;&#xA;	        } else if (this.isDeleting && this.txt === '') {&#xD;&#xA;	        this.isDeleting = false;&#xD;&#xA;	        this.loopNum++;&#xD;&#xA;	        delta = 500;&#xD;&#xA;	        }&#xD;&#xA;	&#xD;&#xA;	        setTimeout(function() {&#xD;&#xA;	        that.tick();&#xD;&#xA;	        }, delta);&#xD;&#xA;	    };&#xD;&#xA;	&#xD;&#xA;	    window.onload = function() {&#xD;&#xA;	        var elements = document.getElementsByClassName('typewrite');&#xD;&#xA;	        for (var i=0; i<elements.length; i++) {&#xD;&#xA;	            var toRotate = elements[i].getAttribute('data-type');&#xD;&#xA;	            var period = elements[i].getAttribute('data-period');&#xD;&#xA;	            if (toRotate) {&#xD;&#xA;	              new TxtType(elements[i], JSON.parse(toRotate), period);&#xD;&#xA;	            }&#xD;&#xA;	        }&#xD;&#xA;	        // INJECT CSS&#xD;&#xA;	        var css = document.createElement(""style"");&#xD;&#xA;	        css.type = ""text/css"";&#xD;&#xA;	        css.innerHTML = "".typewrite > .wrap { border-right: 0.08em solid #fff}"";&#xD;&#xA;	        document.body.appendChild(css);&#xD;&#xA;	    };"
5212237244318813184,58,6,"    /* modal layout */&#xD;&#xA;    	.modalwrapper {&#xD;&#xA;    		top: 0;&#xD;&#xA;    		left: 0;&#xD;&#xA;    		opacity: 0;&#xD;&#xA;    		position: absolute;&#xD;&#xA;    		visibility: hidden;&#xD;&#xA;    		box-shadow: 0 3px 7px rgba(0,0,0,.25);&#xD;&#xA;    		box-sizing: border-box;&#xD;&#xA;    		transition: all .4s ease-in-out;&#xD;&#xA;    		-webkit-transition: all .4s ease-in-out;&#xD;&#xA;    		-moz-transition: all .4s ease-in-out;&#xD;&#xA;    	}&#xD;&#xA;    &#xD;&#xA;    	.modalwrapper:target {&#xD;&#xA;    		opacity: 1;&#xD;&#xA;    		visibility: visible&#xD;&#xA;    	}&#xD;&#xA;    	&#xD;&#xA;    	.overlay {&#xD;&#xA;    		background-color: #000;&#xD;&#xA;    		background: rgba(0,0,0,.8);&#xD;&#xA;    		height: 100%;&#xD;&#xA;    		left: 0;&#xD;&#xA;    		position: fixed;&#xD;&#xA;    		top: 0;&#xD;&#xA;    		width: 100%;&#xD;&#xA;    		z-index: 1;&#xD;&#xA;    	}&#xD;&#xA;    &#xD;&#xA;    	.modalcontainer {&#xD;&#xA;    		display: table;&#xD;&#xA;    		background-color: #777;&#xD;&#xA;    		position: relative;&#xD;&#xA;    		z-index: 100;&#xD;&#xA;    		color: #fff;&#xD;&#xA;    		padding: 5px;&#xD;&#xA;    	}&#xD;&#xA;    	&#xD;&#xA;    	.modalcol1 { display: table-cell; }&#xD;&#xA;    	&#xD;&#xA;    	.clear { clear: both; }&#xD;&#xA;    	&#xD;&#xA;    	.modalwrapper input[type=checkbox] {&#xD;&#xA;    		float: right;&#xD;&#xA;    		margin-right: 20px;&#xD;&#xA;    	}&#xD;&#xA;    	&#xD;&#xA;    	.savebutton input[type=submit] {&#xD;&#xA;    		float: right;&#xD;&#xA;    		background-color: maroon;&#xD;&#xA;    		color: #fff;&#xD;&#xA;    		border: none;&#xD;&#xA;    		padding: 5px 10px;&#xD;&#xA;    		margin-top: 5px;&#xD;&#xA;    		margin-right: 20px;&#xD;&#xA;    	}&#xD;&#xA;    	/* modal layout ends here */"
6408102173588813903,58,6,"     public class AndroidMultiPartEntity extends MultipartEntity&#xD;&#xA;    &#xD;&#xA;    {&#xD;&#xA;    &#xD;&#xA;    	private final ProgressListener listener;&#xD;&#xA;    &#xD;&#xA;    	public AndroidMultiPartEntity(final ProgressListener listener) {&#xD;&#xA;    		super();&#xD;&#xA;    		this.listener = listener;&#xD;&#xA;    	}&#xD;&#xA;    &#xD;&#xA;    	public AndroidMultiPartEntity(final HttpMultipartMode mode,&#xD;&#xA;    			final ProgressListener listener) {&#xD;&#xA;    		super(mode);&#xD;&#xA;    		this.listener = listener;&#xD;&#xA;    	}&#xD;&#xA;    &#xD;&#xA;    	public AndroidMultiPartEntity(HttpMultipartMode mode,&#xD;&#xA;    			final String boundary, final Charset charset,&#xD;&#xA;    			final ProgressListener listener) {&#xD;&#xA;    		super(mode, boundary, charset);&#xD;&#xA;    		this.listener = listener;&#xD;&#xA;    	}&#xD;&#xA;    &#xD;&#xA;    	@Override&#xD;&#xA;    	public void writeTo(final OutputStream outstream) throws IOException {&#xD;&#xA;    		super.writeTo(new CountingOutputStream(outstream, this.listener));&#xD;&#xA;    	}&#xD;&#xA;    &#xD;&#xA;    	public static interface ProgressListener {&#xD;&#xA;    		void transferred(long num);&#xD;&#xA;    	}&#xD;&#xA;    &#xD;&#xA;    	public static class CountingOutputStream extends FilterOutputStream {&#xD;&#xA;    &#xD;&#xA;    		private final ProgressListener listener;&#xD;&#xA;    		private long transferred;&#xD;&#xA;    &#xD;&#xA;    		public CountingOutputStream(final OutputStream out,&#xD;&#xA;    				final ProgressListener listener) {&#xD;&#xA;    			super(out);&#xD;&#xA;    			this.listener = listener;&#xD;&#xA;    			this.transferred = 0;&#xD;&#xA;    		}&#xD;&#xA;    &#xD;&#xA;    		public void write(byte[] b, int off, int len) throws IOException {&#xD;&#xA;    			out.write(b, off, len);&#xD;&#xA;    			this.transferred += len;&#xD;&#xA;    			this.listener.transferred(this.transferred);&#xD;&#xA;    		}&#xD;&#xA;    &#xD;&#xA;    		public void write(int b) throws IOException {&#xD;&#xA;    			out.write(b);&#xD;&#xA;    			this.transferred++;&#xD;&#xA;    			this.listener.transferred(this.transferred);&#xD;&#xA;    		}&#xD;&#xA;    	}&#xD;&#xA;    }"
-6279757433910193750,59,6,"    class CreateUsers < ActiveRecord::Migration&#xD;&#xA;      def change&#xD;&#xA;        create_table :users do |t|&#xD;&#xA;          t.string :first_name&#xD;&#xA;          t.string :last_name&#xD;&#xA;          t.string :email&#xD;&#xA;          t.integer :total_calendar_count&#xD;&#xA;          t.integer :owned_calendar_count&#xD;&#xA;    &#xD;&#xA;          t.timestamps null: false&#xD;&#xA;        end&#xD;&#xA;      end&#xD;&#xA;    end&#xD;&#xA;    &#xD;&#xA;    class CreateAdministrations < ActiveRecord::Migration&#xD;&#xA;      def change&#xD;&#xA;        create_table :administrations do |t|&#xD;&#xA;          t.references :user, index: true, foreign_key: true&#xD;&#xA;          t.references :calendar, index: true, foreign_key: true&#xD;&#xA;          t.string :role&#xD;&#xA;    &#xD;&#xA;          t.timestamps null: false&#xD;&#xA;        end&#xD;&#xA;      end&#xD;&#xA;    end&#xD;&#xA;    &#xD;&#xA;    class CreateCalendars < ActiveRecord::Migration&#xD;&#xA;      def change&#xD;&#xA;        create_table :calendars do |t|&#xD;&#xA;          t.string :name&#xD;&#xA;    &#xD;&#xA;          t.timestamps null: false&#xD;&#xA;        end&#xD;&#xA;      end&#xD;&#xA;    end&#xD;&#xA;    &#xD;&#xA;    class CreatePosts < ActiveRecord::Migration&#xD;&#xA;      def change&#xD;&#xA;        create_table :posts do |t|&#xD;&#xA;        	t.references :calendar, index: true, foreign_key: true&#xD;&#xA;            t.date :date&#xD;&#xA;        	t.time :time&#xD;&#xA;        	t.string :focus&#xD;&#xA;        	t.string :format&#xD;&#xA;        	t.string :blog_title&#xD;&#xA;        	t.text :long_copy&#xD;&#xA;        	t.text :short_copy&#xD;&#xA;        	t.string :link&#xD;&#xA;        	t.string :hashtag&#xD;&#xA;        	t.string :media&#xD;&#xA;        	t.float :promotion&#xD;&#xA;        	t.string :target&#xD;&#xA;        	t.integer :approval&#xD;&#xA;        	t.text :comment&#xD;&#xA;    &#xD;&#xA;          t.timestamps null: false&#xD;&#xA;        end&#xD;&#xA;      end&#xD;&#xA;    end"
-7134295609242431760,60,6,"    package org.myorg;&#xD;&#xA;	&#xD;&#xA;	import java.io.IOException;&#xD;&#xA;	import java.util.*;&#xD;&#xA;	&#xD;&#xA;	import org.apache.hadoop.fs.Path;&#xD;&#xA;	import org.apache.hadoop.conf.*;&#xD;&#xA;	import org.apache.hadoop.io.*;&#xD;&#xA;	import org.apache.hadoop.mapred.*;&#xD;&#xA;	import org.apache.hadoop.util.*;&#xD;&#xA;	&#xD;&#xA; 	public class WordCount {&#xD;&#xA; 	&#xD;&#xA;	   public static class Map extends MapReduceBase implements Mapper<LongWritable, Text, Text, IntWritable> {&#xD;&#xA;	     private final static IntWritable one = new IntWritable(1);&#xD;&#xA;	     private Text word = new Text();&#xD;&#xA;	&#xD;&#xA;	     public void map(LongWritable key, Text value, OutputCollector<Text, IntWritable> output, Reporter reporter) throws IOException {&#xD;&#xA;	       String line = value.toString();&#xD;&#xA; 	       StringTokenizer tokenizer = new StringTokenizer(line);&#xD;&#xA;	       while (tokenizer.hasMoreTokens()) {&#xD;&#xA;	         word.set(tokenizer.nextToken());&#xD;&#xA; 	         output.collect(word, one);&#xD;&#xA; 	       }&#xD;&#xA;	     }&#xD;&#xA; 	   }&#xD;&#xA;	&#xD;&#xA;	   public static class Reduce extends MapReduceBase implements Reducer<Text, IntWritable, Text, IntWritable> {&#xD;&#xA; 	     public void reduce(Text key, Iterator<IntWritable> values, OutputCollector<Text, IntWritable> output, Reporter reporter) throws IOException {&#xD;&#xA;	       int sum = 0;&#xD;&#xA;	       while (values.hasNext()) {&#xD;&#xA;	         sum += values.next().get();&#xD;&#xA; 	       }&#xD;&#xA; 	       output.collect(key, new IntWritable(sum));&#xD;&#xA; 	     }&#xD;&#xA; 	   }&#xD;&#xA;	&#xD;&#xA;	   public static void main(String[] args) throws Exception {&#xD;&#xA;	     JobConf conf = new JobConf(WordCount.class);&#xD;&#xA;	     conf.setJobName(""wordcount"");&#xD;&#xA;	&#xD;&#xA; 	     conf.setOutputKeyClass(Text.class);&#xD;&#xA;	     conf.setOutputValueClass(IntWritable.class);&#xD;&#xA; 	&#xD;&#xA;	     conf.setMapperClass(Map.class);&#xD;&#xA; 	     conf.setCombinerClass(Reduce.class);&#xD;&#xA; 	     conf.setReducerClass(Reduce.class);&#xD;&#xA;	&#xD;&#xA; 	     conf.setInputFormat(TextInputFormat.class);&#xD;&#xA; 	     conf.setOutputFormat(TextOutputFormat.class);&#xD;&#xA; 	&#xD;&#xA;	     FileInputFormat.setInputPaths(conf, new Path(args[0]));&#xD;&#xA; 	     FileOutputFormat.setOutputPath(conf, new Path(args[1]));&#xD;&#xA;	&#xD;&#xA;	     JobClient.runJob(conf);&#xD;&#xA;	   }&#xD;&#xA;	}&#xD;&#xA;	`&#xD;&#xA;	&#xD;&#xA;	"
-7475599296014908134,60,6,"    <?xml version=""1.0"" encoding=""utf-8""?>&#xD;&#xA;    &#xD;&#xA;    <manifest xmlns:android=""http://schemas.android.com/apk/res/android""&#xD;&#xA;        package=""com.android.tabsample""&#xD;&#xA;        android:versionCode=""1""&#xD;&#xA;        android:versionName=""1.0"" >&#xD;&#xA;    &#xD;&#xA;        <uses-sdk android:minSdkVersion=""8"" />&#xD;&#xA;    &#xD;&#xA;        <application&#xD;&#xA;            android:icon=""@drawable/ic_launcher""&#xD;&#xA;            android:label=""@string/app_name"" >&#xD;&#xA;            <activity&#xD;&#xA;                android:name="".FirstActivity""&#xD;&#xA;                android:label=""@string/app_name"" >&#xD;&#xA;                <intent-filter>&#xD;&#xA;                    <action android:name=""android.intent.action.MAIN"" />&#xD;&#xA;    &#xD;&#xA;                    <category android:name=""android.intent.category.DEFAULT"" />&#xD;&#xA;                </intent-filter>&#xD;&#xA;            </activity>&#xD;&#xA;            <activity&#xD;&#xA;                android:name="".TabActivity""&#xD;&#xA;                android:label=""@string/app_name"" >&#xD;&#xA;                <intent-filter>&#xD;&#xA;                    <action android:name=""android.intent.action.MAIN"" />&#xD;&#xA;    &#xD;&#xA;                    <category android:name=""android.intent.category.LAUNCHER"" />&#xD;&#xA;                </intent-filter>&#xD;&#xA;            </activity>&#xD;&#xA;            <activity&#xD;&#xA;                android:name="".ActivityStack""&#xD;&#xA;                android:label=""@string/app_name"" >&#xD;&#xA;                <intent-filter>&#xD;&#xA;                    <action android:name=""android.intent.action.MAIN"" />&#xD;&#xA;    &#xD;&#xA;                    <category android:name=""android.intent.category.DEFAULT"" />&#xD;&#xA;                </intent-filter>&#xD;&#xA;            </activity>&#xD;&#xA;            <activity&#xD;&#xA;                android:name="".SecondActivity""&#xD;&#xA;                android:label=""@string/app_name"" >&#xD;&#xA;                <intent-filter>&#xD;&#xA;                    <action android:name=""android.intent.action.MAIN"" />&#xD;&#xA;    &#xD;&#xA;                    <category android:name=""android.intent.category.DEFAULT"" />&#xD;&#xA;                </intent-filter>&#xD;&#xA;            </activity>&#xD;&#xA;            <activity&#xD;&#xA;                android:name="".ThirdActivity""&#xD;&#xA;                android:label=""@string/app_name"" >&#xD;&#xA;                <intent-filter>&#xD;&#xA;                    <action android:name=""android.intent.action.MAIN"" />&#xD;&#xA;    &#xD;&#xA;                    <category android:name=""android.intent.category.DEFAULT"" />&#xD;&#xA;                </intent-filter>&#xD;&#xA;            </activity>&#xD;&#xA;        </application>&#xD;&#xA;    &#xD;&#xA;    </manifest>"
3452272278388001665,60,6,"    function simulate(element, eventName)&#xD;&#xA;        {&#xD;&#xA;            var options = extend(defaultOptions, arguments[2] || {});&#xD;&#xA;            var oEvent, eventType = null;&#xD;&#xA;    &#xD;&#xA;            for (var name in eventMatchers)&#xD;&#xA;            {&#xD;&#xA;                if (eventMatchers[name].test(eventName)) { eventType = name; break; }&#xD;&#xA;            }&#xD;&#xA;    &#xD;&#xA;            if (!eventType)&#xD;&#xA;                throw new SyntaxError('Only HTMLEvents and MouseEvents interfaces are supported');&#xD;&#xA;    &#xD;&#xA;            if (document.createEvent)&#xD;&#xA;            {&#xD;&#xA;                oEvent = document.createEvent(eventType);&#xD;&#xA;                if (eventType == 'HTMLEvents')&#xD;&#xA;                {&#xD;&#xA;                    oEvent.initEvent(eventName, options.bubbles, options.cancelable);&#xD;&#xA;                }&#xD;&#xA;                else&#xD;&#xA;                {&#xD;&#xA;                    oEvent.initMouseEvent(eventName, options.bubbles, options.cancelable, document.defaultView,&#xD;&#xA;              options.button, options.pointerX, options.pointerY, options.pointerX, options.pointerY,&#xD;&#xA;              options.ctrlKey, options.altKey, options.shiftKey, options.metaKey, options.button, element);&#xD;&#xA;                }&#xD;&#xA;                element.dispatchEvent(oEvent);&#xD;&#xA;            }&#xD;&#xA;            else&#xD;&#xA;            {&#xD;&#xA;                options.clientX = options.pointerX;&#xD;&#xA;                options.clientY = options.pointerY;&#xD;&#xA;                var evt = document.createEventObject();&#xD;&#xA;                oEvent = extend(evt, options);&#xD;&#xA;                element.fireEvent('on' + eventName, oEvent);&#xD;&#xA;            }&#xD;&#xA;            return element;&#xD;&#xA;        }&#xD;&#xA;    &#xD;&#xA;        function extend(destination, source) {&#xD;&#xA;            for (var property in source)&#xD;&#xA;              destination[property] = source[property];&#xD;&#xA;            return destination;&#xD;&#xA;        }&#xD;&#xA;    &#xD;&#xA;    var eventMatchers = {&#xD;&#xA;        'HTMLEvents': /^(?:load|unload|abort|error|select|change|submit|reset|focus|blur|resize|scroll)$/,&#xD;&#xA;        'MouseEvents': /^(?:click|dblclick|mouse(?:down|up|over|move|out))$/&#xD;&#xA;    }&#xD;&#xA;    var defaultOptions = {&#xD;&#xA;        pointerX: 0,&#xD;&#xA;        pointerY: 0,&#xD;&#xA;        button: 0,&#xD;&#xA;        ctrlKey: false,&#xD;&#xA;        altKey: false,&#xD;&#xA;        shiftKey: false,&#xD;&#xA;        metaKey: false,&#xD;&#xA;        bubbles: true,&#xD;&#xA;        cancelable: true&#xD;&#xA;    }"
7682773963757537100,60,6,"        (function($) {&#xD;&#xA;      $.fn.menumaker = function(options) {&#xD;&#xA;          &#xD;&#xA;          var cssmenu = $(this), settings = $.extend({&#xD;&#xA;            title: ""Menu"",&#xD;&#xA;            format: ""dropdown"",&#xD;&#xA;            sticky: false&#xD;&#xA;          }, options);&#xD;&#xA;          return this.each(function() {&#xD;&#xA;            cssmenu.prepend('<div id=""menu-button"">' + settings.title + '</div>');&#xD;&#xA;            $(this).find(""#menu-button"").on('click', function(){&#xD;&#xA;              $(this).toggleClass('menu-opened');&#xD;&#xA;              var mainmenu = $(this).next('ul');&#xD;&#xA;              if (mainmenu.hasClass('open')) { &#xD;&#xA;                mainmenu.hide().removeClass('open');&#xD;&#xA;              }&#xD;&#xA;              else {&#xD;&#xA;                mainmenu.show().addClass('open');&#xD;&#xA;                if (settings.format === ""dropdown"") {&#xD;&#xA;                  mainmenu.find('ul').show();&#xD;&#xA;                }&#xD;&#xA;              }&#xD;&#xA;            });&#xD;&#xA;            cssmenu.find('li ul').parent().addClass('has-sub');&#xD;&#xA;            multiTg = function() {&#xD;&#xA;              cssmenu.find("".has-sub"").prepend('<span class=""submenu-button""></span>');&#xD;&#xA;              cssmenu.find('.submenu-button').on('click', function() {&#xD;&#xA;                $(this).toggleClass('submenu-opened');&#xD;&#xA;                if ($(this).siblings('ul').hasClass('open')) {&#xD;&#xA;                  $(this).siblings('ul').removeClass('open').hide();&#xD;&#xA;                }&#xD;&#xA;                else {&#xD;&#xA;                  $(this).siblings('ul').addClass('open').show();&#xD;&#xA;                }&#xD;&#xA;              });&#xD;&#xA;            };&#xD;&#xA;            if (settings.format === 'multitoggle') multiTg();&#xD;&#xA;            else cssmenu.addClass('dropdown');&#xD;&#xA;            if (settings.sticky === true) cssmenu.css('position', 'fixed');&#xD;&#xA;            resizeFix = function() {&#xD;&#xA;              if ($( window ).width() > 768) {&#xD;&#xA;                cssmenu.find('ul').show();&#xD;&#xA;              }&#xD;&#xA;              if ($(window).width() <= 768) {&#xD;&#xA;                cssmenu.find('ul').hide().removeClass('open');&#xD;&#xA;              }&#xD;&#xA;            };&#xD;&#xA;            resizeFix();&#xD;&#xA;            return $(window).on('resize', resizeFix);&#xD;&#xA;          });&#xD;&#xA;      };&#xD;&#xA;    })(jQuery);&#xD;&#xA;    (function($){&#xD;&#xA;    $(document).ready(function(){&#xD;&#xA;    $(""#cssmenu"").menumaker({&#xD;&#xA;       title: ""Menu"",&#xD;&#xA;       format: ""multitoggle""&#xD;&#xA;    });&#xD;&#xA;    });&#xD;&#xA;    })(jQuery);"
3415662555019872762,61,6,"    <!doctype html>&#xD;&#xA;    <head>&#xD;&#xA;    <title>File Upload Progress Demo #1</title>&#xD;&#xA;    <style>&#xD;&#xA;    body { padding: 30px }&#xD;&#xA;    form { display: block; margin: 20px auto; background: #eee; border-radius: 10px; padding: 15px }&#xD;&#xA;    &#xD;&#xA;    .progress { position:relative; width:400px; border: 1px solid #ddd; padding: 1px; border-radius: 3px; }&#xD;&#xA;    .bar { background-color: #B4F5B4; width:0%; height:20px; border-radius: 3px; }&#xD;&#xA;    .percent { position:absolute; display:inline-block; top:3px; left:48%; }&#xD;&#xA;    </style>&#xD;&#xA;    </head>&#xD;&#xA;    <body>&#xD;&#xA;        <h1>File Upload Progress Demo #1</h1>&#xD;&#xA;    	<code>&lt;input type=""file"" name=""myfile""></code>&#xD;&#xA;    	    <form action=""upload.php"" method=""post"" enctype=""multipart/form-data"">&#xD;&#xA;            <input type=""file"" name=""uploadedfile""><br>&#xD;&#xA;            <input type=""submit"" value=""Upload File to Server"">&#xD;&#xA;        </form>&#xD;&#xA;        &#xD;&#xA;        <div class=""progress"">&#xD;&#xA;            <div class=""bar""></div >&#xD;&#xA;            <div class=""percent"">0%</div >&#xD;&#xA;        </div>&#xD;&#xA;        &#xD;&#xA;        <div id=""status""></div>&#xD;&#xA;        &#xD;&#xA;    <script src=""http://ajax.googleapis.com/ajax/libs/jquery/1.7/jquery.js""></script>&#xD;&#xA;    <script src=""http://malsup.github.com/jquery.form.js""></script>&#xD;&#xA;    <script>&#xD;&#xA;    (function() {&#xD;&#xA;        &#xD;&#xA;    var bar = $('.bar');&#xD;&#xA;    var percent = $('.percent');&#xD;&#xA;    var status = $('#status');&#xD;&#xA;       &#xD;&#xA;    $('form').ajaxForm({&#xD;&#xA;        beforeSend: function() {&#xD;&#xA;            status.empty();&#xD;&#xA;            var percentVal = '0%';&#xD;&#xA;            bar.width(percentVal)&#xD;&#xA;            percent.html(percentVal);&#xD;&#xA;        },&#xD;&#xA;        uploadProgress: function(event, position, total, percentComplete) {&#xD;&#xA;            var percentVal = percentComplete + '%';&#xD;&#xA;            bar.width(percentVal)&#xD;&#xA;            percent.html(percentVal);&#xD;&#xA;        },&#xD;&#xA;    	complete: function(xhr) {&#xD;&#xA;         bar.width(""100%"");&#xD;&#xA;		percent.html(""100%"");&#xD;&#xA;    		status.html(xhr.responseText);&#xD;&#xA;    	}&#xD;&#xA;    }); &#xD;&#xA;    &#xD;&#xA;    })();       &#xD;&#xA;    </script>&#xD;&#xA;    &#xD;&#xA;    </body>&#xD;&#xA;    </html>   &#xD;&#xA;   "
3333130594070333076,61,6,"    Sub ButtonClick()&#xD;&#xA;    'TRUSTED CONNECTION&#xD;&#xA;        On Error GoTo errH&#xD;&#xA;       &#xD;&#xA;        Dim con As New ADODB.Connection&#xD;&#xA;        Dim rs As New ADODB.Recordset&#xD;&#xA;        Dim strPath As String&#xD;&#xA;        Dim intImportRow As Integer&#xD;&#xA;        Dim strFirstName, strLastName As String&#xD;&#xA;       &#xD;&#xA;        Dim server, username, password, table, database As String&#xD;&#xA;       &#xD;&#xA;       &#xD;&#xA;        With Sheets(""Sheet1"")&#xD;&#xA;               &#xD;&#xA;                server = .TextBox1.Text&#xD;&#xA;                table = .TextBox4.Text&#xD;&#xA;                database = .TextBox5.Text&#xD;&#xA;               &#xD;&#xA;               &#xD;&#xA;                If con.State <> 1 Then&#xD;&#xA;           &#xD;&#xA;                    con.Open ""Provider=SQLOLEDB;Data Source="" & server & "";Initial Catalog="" & database & "";Integrated Security=SSPI;""&#xD;&#xA;                    'con.Open&#xD;&#xA;           &#xD;&#xA;                End If&#xD;&#xA;                'this is the TRUSTED connection string&#xD;&#xA;               &#xD;&#xA;                Set rs.ActiveConnection = con&#xD;&#xA;               &#xD;&#xA;                'delete all records first if checkbox checked&#xD;&#xA;                If .CheckBox1 Then&#xD;&#xA;                    con.Execute ""delete from tbl_demo""&#xD;&#xA;                End If&#xD;&#xA;           &#xD;&#xA;                'set first row with records to import&#xD;&#xA;                'you could also just loop thru a range if you want.&#xD;&#xA;                intImportRow = 10&#xD;&#xA;               &#xD;&#xA;                Do Until .Cells(intImportRow, 1) = """"&#xD;&#xA;                    strFirstName = .Cells(intImportRow, 1)&#xD;&#xA;                    strLastName = .Cells(intImportRow, 2)&#xD;&#xA;                   &#xD;&#xA;                    'insert row into database&#xD;&#xA;                    con.Execute ""insert into tbl_demo (firstname, lastname) values ('"" & strFirstName & ""', '"" & strLastName & ""')""&#xD;&#xA;                   &#xD;&#xA;                    intImportRow = intImportRow + 1&#xD;&#xA;                Loop&#xD;&#xA;               &#xD;&#xA;                MsgBox ""Done importing"", vbInformation&#xD;&#xA;               &#xD;&#xA;                con.Close&#xD;&#xA;                Set con = Nothing&#xD;&#xA;       &#xD;&#xA;        End With&#xD;&#xA;       &#xD;&#xA;    Exit Sub&#xD;&#xA;    &#xD;&#xA;    errH:&#xD;&#xA;        MsgBox Err.Description&#xD;&#xA;    End Sub"
5285642758916732510,62,6,"    date,col_1,col_2&#xD;&#xA;    11/1/2012,1977652,1802851&#xD;&#xA;    12/1/2012,1128739,948687&#xD;&#xA;    1/1/2013,1201944,1514667&#xD;&#xA;    2/1/2013,1863148,1834006&#xD;&#xA;    3/1/2013,1314851,1906060&#xD;&#xA;    4/1/2013,1283943,1978702&#xD;&#xA;    5/1/2013,1127964,1195606&#xD;&#xA;    6/1/2013,1773254,977214&#xD;&#xA;    7/1/2013,1929574,1127450&#xD;&#xA;    8/1/2013,1980411,1808161&#xD;&#xA;    9/1/2013,1405691,1182788&#xD;&#xA;    10/1/2013,1336790,937890&#xD;&#xA;    11/1/2013,1851053,1358400&#xD;&#xA;    12/1/2013,1472623,1214610&#xD;&#xA;    1/1/2014,1155116,1757052&#xD;&#xA;    2/1/2014,1571611,1935038&#xD;&#xA;    3/1/2014,1898348,1320348&#xD;&#xA;    4/1/2014,1444838,1934789&#xD;&#xA;    5/1/2014,1235087,950194&#xD;&#xA;    6/1/2014,1272040,1580656&#xD;&#xA;    7/1/2014,980781,1680164&#xD;&#xA;    8/1/2014,1391291,1115999&#xD;&#xA;    9/1/2014,1211125,1542148&#xD;&#xA;    10/1/2014,1020824,1782795&#xD;&#xA;    11/1/2014,1685081,926612&#xD;&#xA;    12/1/2014,1469254,1767071&#xD;&#xA;    1/1/2015,1168523,935897&#xD;&#xA;    2/1/2015,1602610,1450541&#xD;&#xA;    3/1/2015,1830278,1354876&#xD;&#xA;    4/1/2015,1275158,1412555&#xD;&#xA;    5/1/2015,1560961,1839718&#xD;&#xA;    6/1/2015,949948,1587130&#xD;&#xA;    7/1/2015,1413765,1494446&#xD;&#xA;    8/1/2015,1166141,1305105&#xD;&#xA;    9/1/2015,958975,1202219&#xD;&#xA;    10/1/2015,902696,1023987&#xD;&#xA;    11/1/2015,961441,1865628&#xD;&#xA;    12/1/2015,1363145,1954046&#xD;&#xA;    1/1/2016,1862878,1470741&#xD;&#xA;    2/1/2016,1723891,1042760&#xD;&#xA;    3/1/2016,1906747,1169012&#xD;&#xA;    4/1/2016,1963364,1927063&#xD;&#xA;    5/1/2016,1899735,1936915&#xD;&#xA;    6/1/2016,1300369,1430697&#xD;&#xA;    7/1/2016,1777108,1401210&#xD;&#xA;    8/1/2016,1597045,1566763&#xD;&#xA;    9/1/2016,1558287,1140057&#xD;&#xA;    10/1/2016,1965665,1953595&#xD;&#xA;    11/1/2016,1800438,937551&#xD;&#xA;    12/1/2016,1689152,1221895&#xD;&#xA;    1/1/2017,1607824,1963282&#xD;&#xA;    2/1/2017,1878431,1415658&#xD;&#xA;    3/1/2017,1730296,1947106&#xD;&#xA;    4/1/2017,1956756,1696780&#xD;&#xA;    5/1/2017,1746673,1662892&#xD;&#xA;    6/1/2017,989702,1537646&#xD;&#xA;    7/1/2017,1098812,1592064&#xD;&#xA;    8/1/2017,1861973,1892987&#xD;&#xA;    9/1/2017,1129596,1406514&#xD;&#xA;    10/1/2017,1528632,1725020&#xD;&#xA;    11/1/2017,925850,1795575"
