"ContentNormalizedHash","PostCount","PostsLinkingToClones"
"7574461974398914842",1,0
"3184744798070114794",1,0
"3731479706512800089",1,0
"-392603401517238470",1,0
"-9063843304809750990",1,0
"7478833491914593865",1,0
"4113144138752430531",1,0
"6447168952239100360",1,0
"-1742527457204096786",1,0
"9197165120594194188",1,0
"9098941285171074694",2,0
"-6644978559062525231",2,2
"8546453780943500543",2,2
"-4234199344680290650",2,2
"-3336904529757446647",1,0
"125335282081210833",1,0
"-8904888738893884668",1,0
"-8232758030379411494",1,0
"3027987551776241940",2,0
"-5061316545483011131",2,0
"7664014193400514982",1,0
"5478078355289087613",1,0
"3005681626399084677",1,0
"1436786713381630147",1,0
"8841859821674563079",1,0
"-8213306164681465815",3,0
"-379753164941975514",3,0
"3424319284834915364",2,0
"3514546509239514376",1,0
"3054205247488372421",2,0
"-8051142619596676631",1,0
"-3986856172325199813",1,0
"-8195557052978751974",2,1
"164134906616662011",1,0
"-7462768015917214621",1,0
"6745576413739528363",1,0
"8798404079232790534",1,0
"-2108193315886432100",2,2
"8717937109972447965",1,0
"-1854025694469272044",1,0
"-3954583945557324822",1,0
"-1497170804879646286",1,0
"-3457103950861490453",1,0
"-5450809667852454473",1,0
"-4015060814033103652",1,0
"5371355968414015249",1,0
"7711117573910496480",1,0
"-357918810126793209",1,0
"-302406383351299929",1,0
"-2066045823088721174",1,0
"5593403754498681346",4,0
"-2642409331625732139",1,0
"-1188635899206823682",1,0
"-2373040034801385296",1,0
"-7563041461740067027",1,0
"9086260804595861878",1,0
"4785406292703163477",1,0
"6705262212092610044",1,0
"-3508611938780829986",1,0
"-5296864991871045475",1,0
"-8553646772374801028",1,0
"8408828570076542982",1,0
"6650420054564369403",2,0
"-4969402520441289452",3,2
"6095629577679928642",1,0
"-8649548235794321300",1,0
"9031333571726818881",1,0
"8945168738581962807",1,0
"8518911114848873193",1,0
"-8562909846685819002",1,0
"-7093752176698633334",2,0
"3008343997166484080",1,0
"3455408585654949216",1,0
"8215903594296333324",1,0
"-8216334414759838246",1,0
"-241926432627151127",2,0
"864717293871292871",2,1
"-1374777901804898943",2,0
"-6934567153958385145",1,0
"6536432635722204141",1,0
"4927566737053023448",2,1
"-214636990937353498",3,2
"6279761221101419776",2,0
"-1464450051580848766",1,0
"-1569973512939427494",2,0
"-1786275123340279832",1,0
"-4616902865993650085",3,2
"-4184786819578704628",1,0
"-5241486537075270693",1,0
"3879262012004507655",1,0
"2996848670407734654",1,0
"-6530187052214712007",2,0
"5077982636915539321",1,0
"-5899269735790533925",1,0
"593689365704019716",1,0
"-5706539709803326783",1,0
"-6572154398003833422",1,0
"6356890330843761130",1,0
"240675294034142065",1,0
"2875274554911221580",1,0
"-833832356037844301",2,0
"6384846082979815940",2,0
"5023504211368469459",1,0
"6887951147920826713",1,0
"-1364179261546234432",1,0
"-8314057915395340628",2,0
"6622924612768940423",1,0
"5818463562902866683",1,0
"2940782331924579754",1,0
"-3668366984596767811",1,0
"-2274891974471551675",1,0
"2931822086955568548",1,0
"3032678212876077982",1,0
"-6381652994382765446",1,0
"8336035922133903945",1,0
"7620173417077463925",2,0
"8534316713710272698",1,0
"9081141521174540578",1,0
"-3142469094869651192",1,0
"-7138419625023347610",1,0
"-5230385758821560763",1,1
"-1391881997130851076",1,0
"3424049336767974190",1,0
"-1030260834389803395",1,0
"80992117564619002",1,0
"-2456524204893110142",1,0
"2351685833100289493",1,0
"-8094506736344810693",1,1
"-4541997922975216698",1,0
"9190201458849327612",1,0
"-7581910970438001453",1,0
"7467690532365548789",1,0
"7314164085920723422",2,0
"-3935785029181241794",2,2
"1565654820624688777",2,0
"-6712995371624553674",2,1
"-7916460112738443164",1,0
"2812652095468330262",1,0
"7311445293458740424",1,0
"-6119197263718369788",2,0
"-4120917948273274419",1,0
"6901413584605761846",1,0
"8179806645768867867",2,1
"-1930504780885477965",1,0
"3193530438255403992",2,2
"-4935501658180109023",1,0
"-3837656422095756465",1,0
"2382794534271276796",1,0
"-8032845880830283662",2,1
"572222035333353403",1,0
"890656131160624283",1,0
"3443816338389387070",1,0
"4364024778689685622",1,0
"-587114372909792394",1,0
"1540740794845486837",2,0
"-8810838812842029508",3,0
"7269271262548939030",3,0
"293527419600753377",1,0
"4285649894299541535",1,0
"-5560829343604494705",3,0
"2166782414304479442",2,1
"8688521386749714825",2,0
"-4312030244115903138",1,0
"2210012398457375684",1,0
"6383432274472149134",1,0
"-8058010623252891744",2,0
"-3580624027766117740",1,0
"7663396024010045653",2,0
"-2171786082099809100",1,0
"1974551015826033865",1,0
"8453135880922384208",1,0
"-4023293959143857022",1,0
"-3767689977353200272",2,1
"4438581305394208548",2,1
"-129421166690574152",1,0
"-8276113981930215345",1,0
"8729371325545614961",1,0
"-2709323149033159529",1,0
"-2475500388374300904",1,0
"-7586336407256706373",1,0
"-6929871003776113342",1,0
"8194457435951883230",1,0
"3829054511297846464",1,0
"7252523786442588620",2,1
"3062266019536309458",1,0
"-1822549851252723743",2,0
"8429104770796888785",1,0
"-3774890012346735890",2,0
"7087134617894619676",1,0
"8723564241941133708",1,0
"-7532439947150523000",1,0
"-3535522609130105012",2,0
"-8831967779819307225",2,0
"13351761262209711",1,0
"4439584127983905556",1,0
"-2400389487235427083",2,2
"8391899947503310141",2,2
"-6445449129080642744",1,0
"-5581972623507229578",2,0
"-677790880614043873",1,0
"5944949405978917835",1,0
"6560467829688512028",1,0
"-3227022632627691827",1,0
"-9027103713070118355",1,0
"438586908553726407",1,0
"3639330181709215865",2,1
"4324851669677607751",1,0
"-5147996436584939065",1,0
"-2558337097863246403",1,0
"7221770028319744609",1,0
"1701556080212424607",1,0
"-3170955870342331909",2,0
"4149257192342394456",1,0
"-9107003904305973787",1,0
"6881678076455183131",1,0
"-3109052873458165806",1,0
"-740223922965076868",3,0
"-4530579842279565151",2,0
"1651590159989906728",1,0
"-2127231195595482806",2,0
"2360395496343349843",1,0
"6904896629525447967",1,0
"5522305227948252822",1,0
"-4223002092567023956",1,0
"2843462662694197838",3,0
"7139488440040873521",1,0
"1867786759354685836",1,0
"-2726456034978536324",1,0
"3454589113473823063",1,0
"-8660272377583721333",1,0
"-8839470555232510642",1,0
"-8969484315117314063",2,0
"4057369954924553097",2,0
"-1188802299841427135",2,0
"-1832554737652799319",2,0
"-3562402751900962973",2,0
"3054148208694923554",2,0
"-6720666508263853016",1,0
"1974889156686894706",2,0
"-1858481429982828027",2,2
"3373947932476984680",2,2
"-7853001878932254497",1,0
"-758031559341067056",1,0
"-5092118161544940939",2,0
"1221302270868644200",1,0
"1413742810809742348",1,0
"-4384423741676075528",1,0
"3555257003162738848",1,0
"4119961678529006855",1,0
"-5089012593496568448",1,0
"-5239323377687772474",2,0
"-9205588219161813224",1,0
"3226986237835084994",1,0
"-7978113991536899330",1,0
"-587857766350513471",1,0
"8187160039544865943",1,0
"-7604463023115415106",1,0
"7933078937321627439",1,0
"-3165137037926171705",1,0
"1061428825205532371",1,0
"3702077030195405353",1,0
"8280605650506003342",1,0
"-5473599412662137560",1,0
"-7766967168729908259",2,2
"-7567278451294483459",1,0
"-7024743348258488935",1,0
"-5969117064974015361",1,0
"4732428937528993206",1,0
"-561363741592857455",6,0
"-3320144180662062677",1,0
"-5490521447855077604",1,0
"5428340967323502319",1,0
"-8928772197126279838",2,1
"7281529017302497155",2,1
"-8916998799271355824",2,0
"6241851863375288691",1,0
"85168381448019426",1,0
"-7662322021301300340",1,0
"-5829180554333735646",2,0
"4574366391439396202",1,0
"4469599890341282912",1,0
"5227490877471467604",1,0
"6169776331895811483",1,0
"-3185359592986426412",2,0
"-7820437749182188884",2,0
"-1988226973609740187",1,0
"8953157524724637644",2,2
"-6323471060757671112",2,1
"1913496562454477786",1,0
"4053901825885321658",1,0
"5905850177812974208",1,0
"-4160961792253345382",1,0
"4084272571012079876",1,0
"-7414781037968155884",3,0
"8480402400359247947",3,0
"-5616879168930875276",3,0
"-4539282831401158232",2,0
"-2252468757444003773",2,0
"6071888863125645347",1,0
"8582813313730082912",2,2
"4892297022289199601",1,0
"-2524503150168890706",1,0
"7776046340291515882",1,0
"957702548250037697",1,0
"-6730749309708203727",1,0
"-4257052142509186627",1,0
"-4613144896227189297",3,0
"2138229367069580721",4,2
"-8286458814985361190",1,0
"8727199973363128722",1,0
"836760538953413656",2,1
"-8188868278532579912",1,0
"1177780617101307720",1,0
"6987863511008492959",2,1
"7670021108923672075",3,0
"2049788499481778952",1,0
"3292066990234930708",1,0
"1502098117301276345",1,0
"-414438864884088046",1,0
"-3205152192420263549",1,0
"6818252207635656355",1,0
"66701283797592477",1,0
"-3596650107164152053",2,1
"-2705144927210732348",1,0
"935926720697852888",1,0
"-2888875381137536866",1,0
"6088651614571705988",1,0
"4524798576353550289",2,1
"-1922655812897664584",3,3
"-6133001067319715029",1,0
"-3176961820222118328",2,1
"1745202098858761019",2,0
"8917661297720911389",2,0
"8356373143437033121",3,0
"1438919177747472148",1,0
"1153861524660124416",1,0
"5197600835310297697",1,0
"846158591320394515",1,0
"-6527559792274913704",1,0
"-746001376371988026",2,0
"8409854397861436424",2,1
"-2172863746281956651",1,0
"-5683546133979432190",1,0
"-5502862447587613643",1,0
"-2153020729487164937",1,0
"2674579236052834423",1,0
"-8396695133062384524",1,0
"3633029458879726865",2,0
"4206014547304647590",1,0
"-2103771218640760451",1,0
"5772171213894780581",2,0
"-3494431961206304129",2,0
"-3516897621259986696",1,0
"4199798405903191958",1,0
"-5710878992614131315",1,0
"8825113830146362319",1,0
"-624102145962554381",1,0
"1520277062407495071",1,0
"-1379024398084762955",1,0
"913584679390988983",1,0
"23589129438934816",1,0
"681535477075973670",1,0
"7554614081134264108",1,0
"4423045506081687613",1,0
"-7566689211106631387",2,0
"-2849711243190419156",2,0
"-480787075057052915",2,0
"6329108454499498869",1,0
"-2371715533500475559",2,2
"4376184748889653229",2,2
"5912334607074758081",1,0
"2100968831091831113",1,0
"-3290999946771739759",2,0
"-4935203375263844496",2,2
"6697165616066370155",1,0
"-6589318008672838070",1,0
"8089555681363715509",2,1
"-7781375424154075756",2,1
"7688586924650235064",1,0
"-2086718826029650761",1,0
"-5746917305399014632",1,0
"1919101184107446726",2,0
"-91604219321038328",1,0
"-5964362899692912835",1,0
"8503328325891518230",1,0
"8445474160269474813",1,0
"6275543676062267990",2,0
"7798935826914217255",2,2
"-6485763156047151551",1,0
"6004791804150101134",1,0
"-8786913186782078546",1,0
"-5949295069107675790",1,0
"256188401085666919",1,0
"-247470489200946726",1,0
"3563981764260977712",1,0
"6455048445860052160",1,0
"-5304768849901586423",1,0
"-3259749296749217795",1,0
"-4799086341506881806",1,0
"549240780515246235",1,0
"-6348989798748514982",2,1
"6766225446515744881",1,0
"7396694452204753536",2,0
"4593508057739158397",1,0
"1247687431485719848",1,0
"449276687089086106",1,0
"149747287755942519",1,0
"6625840221596644376",2,0
"-7255150680242572009",1,0
"1101805314432251145",1,0
"-5623810271151603432",1,0
"892101379549243426",3,0
"2870961398818708655",2,0
"8516586359647919568",1,0
"-555586743975218093",2,1
"7953890134940880491",1,0
"-6525680494320543970",1,0
"1460800400545188521",1,0
"2153953584342522922",1,0
"1709892975263723188",1,0
"6279610411837888332",1,0
"-4570555316986110935",1,0
"7540429681115145922",1,0
"3078195326725288312",1,0
"74384279322580860",2,1
"7396767606109202130",1,0
"4104783929311597509",2,0
"2628928430324672644",1,0
"-459790725948423934",2,0
"3313985551482008203",1,0
"-1990485551994649166",1,0
"5109580449985443132",2,1
"-256444307288621495",1,0
"8409612928783246453",1,0
"-9145382625758809572",1,0
"-8271027104064250051",1,0
"-365490598911128474",2,1
"8884351248878086561",1,0
"4810452763365053984",1,0
"5829147379063916195",1,0
"-5780779195451635459",1,0
"-3831245338488682022",1,0
"9036276721705472997",2,0
"146411213431453437",1,0
"3373264068350524289",1,0
"854655543268886633",2,0
"2606522909465499539",3,0
"-4794942205785554699",1,0
"8654641193260967681",1,0
"1118362884190077362",2,1
"-1730489030059755902",2,0
"-2229363524849911184",1,0
"9020647608362339868",2,1
"6537673384417101770",1,0
"7226635259836943738",1,0
"5423345456769435467",2,0
"9167061023504821114",2,0
"7035999231558174390",1,0
"-1734186794082382483",2,0
"4716165272539161063",2,2
"-5708169847569681437",1,0
"5375926938730458910",1,0
"-3559010079148852171",1,0
"-1358231140606283449",1,0
"8325294458405976782",1,0
"4241365131301809806",1,0
"4660800822232856033",1,0
"1563588582491500038",1,0
"-6564376716669132722",1,0
"2561543424882616673",1,0
"6207352584983063710",1,0
"811737434181392214",1,0
"-386551889272096893",1,0
"-3763790364236050658",1,0
"5370604256335557212",1,0
"-4405593308407321831",1,0
"4219676333078823820",1,0
"420990884169526320",1,0
"-2108238387703432428",1,0
"-8178113179098893034",1,0
"915866470242150265",1,0
"-5488131755284229059",1,0
"-2718467884411015751",1,0
"3861813379895981298",1,0
"-3635745724174935122",1,0
"1134374898108933692",1,0
"4116550360953556444",1,0
"2608152674245099132",1,0
"-3599851366334476267",1,0
"5671411910178543951",1,0
"-4620783257855849159",1,0
"-6871501895076876642",5,1
"8139134229934410772",1,0
"-2515398945461492389",1,0
"1513138474703687583",1,0
"7238917703841297364",1,0
"-4868202782232211341",1,0
"929948983076283410",1,0
"6053918425038325107",1,0
"-7437502813917627832",1,0
"-8295500322913746342",1,0
"-7211664350366655792",1,0
"2640177156896079287",1,0
"-354392892372402939",1,0
"3686257902249119273",1,0
"-7423287986770006287",1,0
"-37088006454093325",1,0
"-155934210897331460",1,0
"-3057198134816220899",1,0
"5325881103755059425",1,0
"-6073955608007587006",1,0
"-6974204576813109926",2,0
"4874578577732735166",1,0
"6521677371967997351",1,0
"3280530023373714727",1,0
"779535347032123329",1,0
"-9128824323630656057",2,1
"3556999904985488785",1,0
"2393985899261600392",1,0
"5254092715334224290",1,0
"-1347428792897815775",1,0
"1492968320085687096",1,0
"-4276006732261789878",1,0
"-3194873084772414451",1,0
"-1078990922369505813",1,0
"-6009629168714428146",1,0
"4285296860719822588",1,0
"-7619956379673634858",2,0
"-6196950503704145395",1,0
"6986874964049363225",1,0
"6343445973030935530",3,0
"-371389102175108179",1,0
"3949513343336875821",1,0
"5248006568450487312",1,1
"4687498181949235870",1,0
"-6643260600796979235",1,0
"-6679948790425111797",1,0
"3624819919535403885",1,0
"-2308342114692276218",1,0
"-3227975554763813651",2,0
"-1093518198650838937",1,0
"-6828004138720679032",3,1
"-5113805436500127559",1,0
"7173181223469460349",1,0
"-429752319691642113",2,0
"1568182729836321941",1,0
"312910256233807928",2,1
"-1771166481034204337",1,0
"-6560812276650896921",1,0
"-198203994246911155",1,0
"2961328150638968626",2,1
"-8447563120089394564",1,0
"7314318527863340353",2,0
"-5245039493992037479",1,0
"-6832091821430247576",1,0
"2179540708870101759",1,0
"-3824755881969407549",1,0
"-7934316590425742048",1,0
"4195140953198663483",1,0
"3356145241293713190",2,1
"1917225165359060275",1,0
"1622433443664788768",1,0
"-7783017162627589068",3,1
"-2605923255563681378",1,0
"-5407789589766835464",1,0
"6240124251763579646",1,0
"334698927806142163",1,0
"3070024732520833243",1,0
"-1363563118596515375",1,0
"3964854883837690232",1,0
"5800256634798143144",1,0
"-7745120396748717505",1,0
"-828499811074619395",1,0
"-4575037362477729425",1,0
"-8913049887709761748",1,0
"-5270735252058380836",1,0
"-619628459718726292",2,0
"-2106199254957883870",1,0
"-227154918708266178",1,0
"-712333938298611825",1,0
"-4224330336433302570",1,0
"-5892536204636975103",1,0
"5302435583503260966",1,0
"-3827310058722781625",1,0
"-408196822845760398",2,1
"3398117146812836311",2,1
"2597389690054150993",1,0
"5003285575273358335",1,0
"-2898345201344973186",2,1
"-6714517673976532930",2,0
"5366432103755265732",1,0
"-4139743698489706708",1,0
"3354903092649652589",2,0
"4955111844136682381",1,0
"267484455409494865",1,0
"3980306124709406217",2,1
"-6081309126871093577",1,0
"-3395174336226426715",1,0
"7090634560370072366",1,0
"-6045655243051303598",2,0
"-1874192838214224319",1,0
"2290143993372179570",1,0
"-7663072819226587009",1,0
"-1404392299306111980",1,0
"-2746057058660360433",1,0
"-3908925494315689394",1,0
"4081540512316426508",1,0
"-801634518896632505",1,0
"-5354301718273897405",1,0
"8590417297527184599",1,0
"-7052675540584237108",1,0
"5077657194154136571",1,0
"1213610904124596107",1,0
"-6094575734560234765",1,0
"-7474448097054303248",2,1
"3844548585321477795",1,0
"-8551357751728720389",1,0
"-6732986580361874033",1,0
"-4202931623268756606",1,0
"379543948950921661",2,0
"-753819440696694177",1,0
"6031050165977091542",1,0
"-3763127965207966176",1,0
"-7779971996705779409",1,0
"6424063666517433849",1,0
"-6691790028505264293",1,0
"8045058713357023436",1,0
"-5278882680863807001",1,0
"-632363600318810128",1,0
"-6126082900292054163",2,0
"6292081143802521666",1,0
"-8934829340864494094",1,0
"2821226408555360197",1,0
"-274399323915912630",1,0
"-7854957321467883835",1,0
"2208642501386299498",1,0
"-2383614029907062089",1,0
"-5790994512072481142",1,0
"715540069715952184",1,0
"-2080969176766099389",1,0
"-2926415788491262809",1,0
"4560934509114895505",1,0
"-2454876780812204332",2,2
"-2885963888745897358",2,0
"-3525340077892971260",1,0
"1318778969395462356",1,0
"5180824226603871212",1,0
"-7014824678005160022",1,0
"843640321855654401",1,0
"-2537967016184418322",1,0
"-6609745690317731231",1,0
"-8824699318307579495",2,0
"8948542607425301283",1,0
"-494436448727788718",1,0
"2269035687132175839",1,0
"-3765774342697683636",1,0
"-2219856869591761233",1,0
"-4092119278632686895",2,1
"-7677367304934163880",1,0
"1240640880630940163",1,0
"-2901708934241029652",1,0
"5992978491122083329",1,0
"5407849118281396422",1,0
"4648267292591852344",1,0
"805550665463318460",1,0
"5044313624975251474",1,0
"6783969848564374857",3,2
"-3589070852248092930",2,0
"-1278484086626327093",2,1
"-1117253405643307513",2,0
"1973879501904905003",2,0
"-4333252299976412319",1,0
"-8663842623266700815",4,1
"-7948626905515675988",1,0
"3196453872383530978",1,0
"-4600090810286893600",1,0
"8851436242787346319",2,0
"7033485488345308104",3,1
"399860353410665020",1,0
"-4610266748199998810",2,1
"4099533274160976982",2,0
"-662816923246260024",3,0
"3509313467705455535",2,0
"-64392284582841069",1,0
"-3979086547785802940",2,0
"5906039943189972925",1,0
"2433447591069287436",1,0
"6074951883301200745",1,0
"7356251447443286730",1,0
"1519387862806663324",1,0
"-8243229492453428512",2,0
"-4810215783063891499",2,0
"3393038626630274931",1,0
"-30233933963403955",1,0
"-5706851423310672628",1,0
"2949755438859251055",1,0
"-72584151668127271",2,0
"-7976994123269579458",1,0
"5944472820292015541",1,0
"2247619081507083141",1,0
"2461463507924313571",1,0
"136743102942491926",1,0
"-259738262765042694",1,0
"4071285154164208025",1,0
"-5949440129353464568",1,0
"-4388460414349785423",1,0
"2677495981363399166",1,0
"7761303144544436694",1,0
"5338146995869410783",1,1
"-813276602287571351",1,0
"4547101684570886392",1,0
"-565474365845702579",1,0
"-3162958894619699112",1,0
"-5834354527713576106",4,0
"-7042551087796923636",4,0
"-562603643727277969",3,0
"-3818767653185060647",1,0
"-7509416562607203624",1,0
"4738794705323393702",1,0
"-4563543602045027755",1,0
"1316290043680565868",1,0
"6889092702047721822",1,0
"-3420069540570149915",1,0
"8044442864964899883",1,0
"-3913601235253410361",1,0
"4865883162453647659",1,0
"5114416207669458235",2,0
"-3803819643741799761",1,0
"4665947245115895138",1,0
"6284166823077659902",1,0
"-614287039874012966",1,0
"-8787515656025576034",1,0
"-1337593172727776356",2,0
"7306288348148883719",3,0
"-5915623354952196159",1,0
"-3561862567606499631",1,0
"6153073362390607635",2,0
"1782564866953862305",2,0
"-142312344973438928",1,0
"2552283332331226734",1,0
"4999654169026146298",1,0
"-8708012406021416272",1,0
"7323460437690166984",2,1
"-5178930266647630781",1,0
"7533120509044491799",1,0
"1522843447689293973",2,1
"978602504388854626",1,0
"-1952420940519442769",1,0
"-3123927246200720052",1,0
"5999065078616734514",1,0
"7118118154708378017",2,0
"5463422100848763230",1,0
"9133149185777926971",1,0
"-842035094284489388",1,0
"-2286635902442892356",1,1
"-2403449452583947399",1,0
"-547513105456160189",1,0
"-8011332619729079417",1,0
"-7493341458568672140",1,0
"7832227667526242566",1,0
"772566502482259980",2,1
"-1002588186888913986",1,0
"-3343151439792295078",1,0
"-768693368484257485",2,0
"-8857483264524936127",2,1
"8870609200264214572",1,0
"3422339268886680780",1,0
"-5626319937641893019",1,0
"8398965579391821937",1,0
"6298874041119021252",2,0
"-3821211768364138787",2,0
"-9196003210664702572",2,0
"-4827941375563885174",1,0
"-6214917177931387434",1,0
"8829754823279553537",1,0
"6828850528497736193",1,0
"-7132999770367488879",1,0
"1034748542399563675",1,0
"6005284470016285928",1,0
"9110946996829570513",1,0
"6770597339602880352",2,1
"-8760170521777504761",1,0
"-8843827750187427585",1,1
"-3858366465251103303",1,0
"-5541893152064475671",1,0
"1983373190255953824",1,0
"3051893429617638979",1,0
"1178253910163438657",2,0
"-1217968178721613081",1,0
"5343038548483723862",3,0
"-937545855980039589",1,0
"-789871107304710951",1,0
"-5004462579297415752",2,0
"8063012573485143944",1,0
"-7654072731730982713",2,0
"-5205711782983520347",1,0
"7238569576713958382",1,0
"4646191096143659300",1,0
"-1307309047559946777",1,0
"7436075233480374028",1,0
"-3171666376526276636",1,0
"-6164911704944372986",1,0
"-2205057930639101557",1,0
"-314157212412939647",1,0
"-3207049023158396760",1,0
"9194078242226765449",1,0
"-9034008518087322942",1,0
"-3586747721420173929",1,0
"-5030441627454423737",1,0
"-3614573528050857923",1,0
"3420911875580581328",2,0
"6391835328845876163",1,0
"3728878057383409032",1,0
"-294204869728955936",1,0
"-3077295424639821154",1,0
"-2253599089204532036",1,0
"1118638964650379164",1,0
"888628912733638704",2,0
"5919794486260439175",2,0
"-6563159155149761669",1,0
"-4883623020821832449",4,3
"-346407912278933290",1,0
"5207057427544826117",1,0
"5103015430575907702",1,0
"8001773604404206713",2,0
"3589209538838441269",1,0
"-1790146968160939543",3,3
"-4454998158362410470",1,0
"5864957441210467325",2,1
"6339274504951828608",1,0
"-7307176022063000089",2,0
"5881316378141350549",1,0
"-6728393000315119664",1,0
"5656179171515077839",1,0
"-5052280747413633613",2,0
"-5421558823894422828",3,0
"-5864790468588449377",1,0
"6373391185917203735",1,0
"5746071838216187165",1,0
"-6216535848093528999",1,0
"-5272562612681998178",1,0
"3355694946755874510",1,0
"5331522815439500257",1,0
"-7569853444199298380",1,0
"8795797549632902316",1,0
"-1847565829347716837",1,0
"8435637118425823364",1,0
"-6499884795135310712",1,0
"5310402538224562510",1,0
"-9035412624524719215",2,1
"3765212641963188392",1,0
"3790975902222115540",1,0
"8686243546956064009",2,1
"-5233689252863187037",2,1
"-258566131741971314",1,0
"-318044010592794930",2,0
"1788097917754586126",1,0
"-2099276879826291568",1,0
"1504948709000315834",2,1
"-666894122661443656",3,1
"-6830263616815846591",1,0
"-3372941273130671664",1,0
"-2407098448811235275",1,0
"942266118756489597",1,0
"1877794936603214171",1,0
"-5261308963395901855",3,0
"-5854476679741546183",2,0
"-1193362394970522800",2,1
"1918104655911283186",1,0
"-7234629188971092679",2,1
"8042170051122955113",1,0
"6990737992594665282",1,0
"3829110528345453984",1,0
"6500313126876807860",1,0
"-1700843568457316484",1,0
"-7593238825121908389",1,0
"-6955311037534165985",1,0
"-1074325938776664376",1,0
"3308553319310991841",2,0
"8277642990968166556",1,0
"-4650811554277614513",1,0
"-9182797447623144069",1,0
"-5390276106703595929",1,0
"-1604231249617028941",1,0
"1343360207357835278",1,0
"-2824114265394443011",1,0
"-5804161753355588349",3,0
"-2076593264334375639",1,0
"7624307664415246016",1,0
"-6513751467960689940",1,0
"5715795398241213231",1,0
"1744239612444816323",1,0
"-4988336004707291258",2,0
"-3773796205420792647",1,0
"-8634081010304040356",1,0
"7379411174833139175",3,0
"8159273166931059928",1,0
"314329119620760885",1,0
"-3883669112353048649",1,0
"171731867822169661",4,2
"-6642455683970165338",1,0
"-8642091731078266535",2,1
"-8530858154390498074",2,1
"-25110853285895171",1,0
"-4819343036248760996",1,0
"-1350227570639625178",1,0
"-3019593030794099400",1,0
"8807721454527610733",1,0
"7694723688167148161",2,0
"-694852561413828221",1,0
"-7903124480806782668",1,0
"2130058295273051796",1,0
"-2314499906445492711",1,0
"-3167312528087338685",1,0
"5001205676478634303",1,0
"-7925095454076561660",1,0
"6090036710616933534",1,0
"766724130720650298",2,0
"-8697141489072256955",1,0
"-6528679476540518686",1,0
"-6212761727917147745",1,0
"-4641896958754287725",1,0
"280440367260125887",1,0
"5445529210620187491",2,0
"-6686848681033686747",1,0
"7414835276881322640",1,0
"-8388506392108995348",1,0
"38658189878964978",1,0
"6803964526063497514",2,2
"-3597412908814708206",2,0
"9111605667267533232",1,0
"-2147411210741906686",1,0
"847174943745609056",1,0
"5984593276367133448",3,1
"-6732192113263623992",1,0
"6363833794002246474",2,0
"-6445667476609709296",1,0
"7222225673180832559",2,1
"9041710443770019476",2,0
"5925005347196017407",2,0
"6710947358099804492",1,0
"-9023391312798483399",1,0
"-578707847727359051",1,0
"1617853272465516813",1,0
"-6699265496792934936",1,0
"-8296778342792690532",1,0
"5096303414681696539",1,0
"2262554150035057933",1,0
"2120396832222605922",1,0
"5594124784845600157",1,1
"2136267495979558375",1,0
"-2472220441871148719",1,0
"9138156895410599725",1,0
"316021327612573045",1,0
"1074668604954912443",2,1
"5628381278550604779",1,0
"-6532510788913439594",1,0
"7990845468788008092",1,0
"-3183609395635294928",1,0
"5848471705967568097",2,1
"-2860093991715506176",1,0
"-3295818456182271351",3,1
"8287632411584039928",1,0
"-6246276930312201085",1,0
"-3151078294644897927",2,1
"-4686837358434663911",1,0
"196375693942233676",1,0
"3067463073121501340",1,0
"-7564310751120906627",1,0
"2803366213526362134",1,0
"1184617817616645223",2,0
"6679240411340713660",2,0
"-2371154426135197805",1,0
"-7041325197397865977",1,0
"8614933604097837793",1,0
"-2238375802322467273",1,0
"-3164447725833487438",1,0
"-8681481071454005933",1,0
"-7233293385720101597",2,0
"8163983686748677785",2,1
"-5146688389623972146",2,1
"-1686770764938637188",1,0
"-5662778028077788348",1,0
"-4941953828078294524",2,1
"-622965190701915217",2,1
"4415993743666645407",1,0
"-222404376381259348",1,0
"-588658803040040226",1,0
"-578587962972703405",1,0
"6554220191605575670",1,0
"-560973120114759345",1,0
"4915151015734755309",1,0
"7905841012773130048",1,0
"1102909228418691021",1,0
"-7614591491126367450",2,0
"-5666221175590492729",2,0
"-9040849560008178474",1,0
"-1220445262832115750",2,2
"7816670103635435827",2,1
"9022220244599696888",3,2
"-7816152629664824885",1,0
"-8018188847323349992",1,0
"-2950052007582409104",1,0
"-5650684961501814961",1,0
"5131839249265252302",1,0
"-4743037403226779245",1,0
"2055783451176082434",1,0
"-7700149459991575727",1,0
"-5716034771617209299",1,0
"-5897947697252176272",1,0
"1146388140380922177",1,0
"2491165438915398089",1,0
"3931590027919089301",1,0
"8107459959951581267",1,0
"-2643450317689320381",1,0
"-2070687106089800000",1,0
"-2272836203091388032",2,0
"-980126686617744876",3,0
"2045994036086435773",1,0
"5821676621642274111",3,0
"7903682244014974144",1,0
"5847339864067829307",3,2
"-839899325651447310",1,0
"3411899134306042902",2,0
"-1136038357616364965",1,0
"-1616717450913011307",1,0
"3490162561795683139",1,0
"1187593136671216073",1,0
"-4170482600606089352",1,0
"-2105347000939613215",1,0
"-2033002878212896211",1,0
"-6305283191613165598",2,0
"-7966240988444316288",1,0
"8782970135311507524",1,0
"1827819461068128683",1,0
"-8123757794388495311",1,0
"6687927699187477938",1,0
"-8045130401712651981",1,0
"-3972840476739927981",1,0
"6618515986021030063",2,0
"4023704180902762494",1,0
"7537875949307736881",2,0
"9087542863634623018",1,0
